,수주량,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200
2022-03-15,43926.04312133789,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,44610.79444346624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,78254.56930541992,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,75120.2725806284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,10070.011199951172,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,10883.105124547092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,9513.033142089844,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,11516.915354326757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,238816.22790527344,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,247057.1182311684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,15737.312896728516,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,9021.369152621224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-15,16911.61883544922,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,18985.57920107873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-15,21465.196502685547,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,23993.39332529441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,18946.967529296875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,19618.079748741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,17765.78643798828,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,10084.816711323978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-15,1606.2989807128906,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-15,10399.735107421875,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,11107.591524013298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,17323.75714111328,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,22239.31287219365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-15,4945.573669433594,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,5215.536659649827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,6758.932067871094,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,8153.219432037464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-15,3911.9456787109375,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,4827.361190004827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,3611.6563110351562,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,3759.1262809926993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-15,766.1038818359375,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,20.05634285065554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-15,686.4495239257812,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-15,983.9304504394531,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,188.87448917211785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,887.1427001953125,10.362272505884231,1.4433431309620812,69.69516980348962,0.0131359296912115,1.0000000000000002,0.7809823364847753,1046.2219311982851,226.3731733836448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,744965.7633056641,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,824732.5006297629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,139777.31506347656,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,147118.7402965119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,61848.727935791016,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,50010.91171139352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-22,35010.63882446289,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,24972.50278137347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-22,27229.554260253906,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,29749.47935579852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,205280.275390625,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,187669.59616965373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,32699.331939697266,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,27493.917075822872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,61690.8671875,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,50415.967059324605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,3425.533172607422,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,280.6410727458182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2225.330780029297,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,210712.23526000977,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,205946.35320565096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,18592.321746826172,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,11924.01975344428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-22,7284.761444091797,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,4143.162418736311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-22,23735.389129638672,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,26064.62950094439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,12362.305419921875,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,9100.654061196388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,43118.510192871094,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,44971.74422095152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-22,2419.585723876953,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-22,7132.807891845703,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,5306.882757749213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,2493.928924560547,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-22,4957.688690185547,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,4076.536638470625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,1837.2507629394531,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-22,1360.0532836914062,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,43.19435854920837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,1780.776611328125,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-22,14115.690979003906,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,17842.510927653395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-22,1499.7362670898438,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-22,1795.068603515625,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,185.81989681467468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,1700.4077453613281,10.019114611147392,0.0720649354733584,63.84697742471602,0.0023796606138417,1.0000000000000002,0.8015681876605243,1043.9788755262978,226.34234301956656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,546347.8735351562,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,541985.4441777377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,76585.19775390625,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,56902.14415975321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,51641.971771240234,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,35121.897550313726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-29,73224.08316040039,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,78920.92865808799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-29,19139.57144165039,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,17869.813676583806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,281236.3471374512,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,295275.5002039642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,48820.981842041016,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,50035.1501092978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,153957.60693359375,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,181210.22259551488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,10508.513000488281,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,9971.887900089112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,2491.495330810547,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,219387.26022338867,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,217900.9593472053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,45592.92349243164,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,49931.5083343117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-29,13709.550415039062,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,12898.68047665357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-29,11110.910247802734,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,7738.416782710541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,17006.690368652344,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,15325.029038707904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,16581.402618408203,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,6866.39523664366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-29,2685.750274658203,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-29,7480.347961425781,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,5422.5717182890285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,2760.093475341797,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-29,2416.5870056152344,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,85.53663935014649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,4513.423370361328,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,3426.230890350026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-29,3083.029052734375,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,2114.295974195338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,7497.963287353516,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,7749.542678524346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-29,1847.2843627929688,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,22.51467355835632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-29,1765.9008178710938,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-29,2059.8831787109375,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,183.9007059554776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,1966.3965148925781,13.0137010773128,3.753869446751552,63.44184214565963,0.0,1.0000000000000002,0.8084271660322511,1052.8425916723356,226.0924561596166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
